City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
454,Puerto Del Rosario,ES,2021-04-18 15:52:15,28.5004,-13.8627,71.6,60,20,17.27,few clouds
455,Biak,ID,2021-04-18 15:52:15,-0.9131,122.8766,74.37,80,100,3.09,overcast clouds
456,Erdemli,TR,2021-04-18 15:52:15,36.605,34.3084,76.17,51,92,1.66,overcast clouds
457,Yen Bai,VN,2021-04-18 15:52:15,21.7,104.8667,70.39,95,100,0.85,overcast clouds
458,Kalmunai,LK,2021-04-18 15:52:16,7.4167,81.8167,81.39,77,100,7.11,overcast clouds
459,Skhisma,GR,2021-04-18 15:52:16,35.2667,25.7167,71.6,73,75,3.44,broken clouds
460,Bereda,ES,2021-04-18 15:52:16,43.2686,-7.5406,69.01,33,100,7.0,overcast clouds
461,Road Town,VG,2021-04-18 15:52:17,18.4167,-64.6167,84.2,70,40,9.22,scattered clouds
462,Mitu,CO,2021-04-18 15:52:17,1.1983,-70.1733,75.99,89,100,3.87,overcast clouds
463,Ambon,ID,2021-04-18 15:52:17,-3.6954,128.1814,77.0,94,40,8.05,scattered clouds
464,Vaitape,PF,2021-04-18 15:52:18,-16.5167,-151.75,81.97,72,8,10.96,clear sky
465,Hunchun,CN,2021-04-18 15:52:18,42.8675,130.3581,44.6,60,1,3.78,clear sky
466,Inta,RU,2021-04-18 15:52:18,66.0317,60.1659,10.36,89,73,3.67,broken clouds
467,Gat,IL,2021-04-18 15:50:04,31.61,34.7642,89.01,36,2,3.0,clear sky
468,Morant Bay,JM,2021-04-18 15:52:19,17.8815,-76.4093,87.01,74,20,25.32,few clouds
469,Klaksvik,FO,2021-04-18 15:52:19,62.2266,-6.589,44.6,76,75,6.91,broken clouds
470,Souillac,MU,2021-04-18 15:52:19,-20.5167,57.5167,75.2,94,75,16.11,light rain
471,Salinas,US,2021-04-18 15:52:20,36.6777,-121.6555,51.8,93,90,3.69,mist
472,Upata,VE,2021-04-18 15:52:20,8.0086,-62.3989,90.09,32,100,9.46,overcast clouds
473,Comarapa,BO,2021-04-18 15:52:20,-17.9,-64.4833,67.8,67,58,3.51,broken clouds
474,Jabinyanah,TN,2021-04-18 15:52:21,35.035,10.9081,62.6,67,40,8.05,scattered clouds
475,Romny,UA,2021-04-18 15:52:21,50.751,33.4747,42.48,85,98,4.07,overcast clouds
476,Requena,ES,2021-04-18 15:52:21,39.4883,-1.1004,64.99,32,0,3.0,clear sky
477,Hochstadt,DE,2021-04-18 15:52:21,49.2475,8.2089,54.0,62,90,3.44,overcast clouds
478,Sao Felix Do Xingu,BR,2021-04-18 15:52:22,-6.6447,-51.995,77.4,80,100,2.93,overcast clouds
479,Lyuban,BY,2021-04-18 15:52:23,52.7985,28.0048,49.19,76,99,10.0,overcast clouds
480,Khandyga,RU,2021-04-18 15:52:23,62.6667,135.6,15.31,94,100,3.6,overcast clouds
481,Tupelo,US,2021-04-18 15:52:23,34.2576,-88.7034,60.8,55,1,5.75,clear sky
482,Guarapari,BR,2021-04-18 15:52:24,-20.6667,-40.4975,86.0,54,20,12.66,few clouds
483,Konya,TR,2021-04-18 15:52:24,38.1667,32.5,71.6,37,75,17.27,broken clouds
484,Saint Simons,US,2021-04-18 15:52:24,31.1352,-81.3901,66.2,94,40,5.75,light rain
485,Praia,CV,2021-04-18 15:52:24,14.9215,-23.5087,80.6,54,20,21.85,few clouds
486,Olafsvik,IS,2021-04-18 15:52:25,64.8945,-23.7142,37.56,82,61,32.75,light rain
487,Presidencia Roque Saenz Pena,AR,2021-04-18 15:52:25,-26.7852,-60.4388,82.99,62,0,4.0,clear sky
488,Peskovka,RU,2021-04-18 15:52:25,59.0448,52.3606,32.07,63,66,6.71,broken clouds
489,Gornopravdinsk,RU,2021-04-18 15:52:26,60.05,69.9,14.4,64,87,7.61,overcast clouds
490,Jimo,CN,2021-04-18 15:52:26,36.3897,120.4622,55.4,47,0,11.18,clear sky
491,Praia Da Vitoria,PT,2021-04-18 15:52:27,38.7333,-27.0667,66.2,72,40,10.49,scattered clouds
492,Ahipara,NZ,2021-04-18 15:52:27,-35.1667,173.1667,54.12,81,46,2.26,scattered clouds
493,Tucuman,AR,2021-04-18 15:52:27,-26.8241,-65.2226,78.8,69,75,4.61,broken clouds
494,Chesham,GB,2021-04-18 15:52:28,51.7,-0.6,59.0,24,0,3.44,clear sky
495,Noumea,NC,2021-04-18 15:52:28,-22.2763,166.4572,77.0,88,0,1.14,clear sky
496,Florianopolis,BR,2021-04-18 15:52:28,-27.6146,-48.5012,79.0,83,75,2.3,broken clouds
497,Gweta,BW,2021-04-18 15:52:29,-20.1833,25.2333,74.62,22,0,6.64,clear sky
498,Anloga,GH,2021-04-18 15:52:29,5.7947,0.8973,73.4,94,75,4.61,light rain
499,Peniche,PT,2021-04-18 15:52:29,39.3558,-9.3811,70.0,74,96,7.0,overcast clouds
500,Amapa,BR,2021-04-18 15:52:29,1.0,-52.0,73.51,96,100,3.47,overcast clouds
501,Faya,SA,2021-04-18 15:52:30,18.3851,42.4509,75.2,40,75,6.91,broken clouds
502,Pangody,RU,2021-04-18 15:52:30,65.85,74.4859,-5.24,95,58,10.45,broken clouds
503,Akureyri,IS,2021-04-18 15:52:30,65.6835,-18.0878,44.6,53,40,23.02,scattered clouds
504,Shishou,CN,2021-04-18 15:52:31,29.7226,112.419,55.71,93,100,4.56,overcast clouds
505,Santa Lucia,ES,2021-04-18 15:52:31,27.9117,-15.5407,72.0,56,20,28.77,few clouds
506,Sao Teotonio,PT,2021-04-18 15:52:31,37.5128,-8.7071,68.0,68,26,5.99,scattered clouds
507,Norsup,VU,2021-04-18 15:52:32,-16.0667,167.3833,79.59,80,100,5.95,overcast clouds
508,Whitehorse,CA,2021-04-18 15:52:32,60.7161,-135.0538,28.4,69,1,2.3,clear sky
509,Jequitinhonha,BR,2021-04-18 15:52:32,-16.4339,-41.0033,91.18,36,41,5.75,scattered clouds
510,Muroto,JP,2021-04-18 15:52:33,33.2833,134.15,53.85,56,2,13.18,clear sky
511,Padang,ID,2021-04-18 15:52:33,-0.9492,100.3543,77.45,87,60,3.62,broken clouds
512,Tjome,NO,2021-04-18 15:52:33,59.1109,10.3933,64.4,25,0,9.22,clear sky
513,Nyaunglebin,MM,2021-04-18 15:52:33,17.95,96.7333,78.49,81,12,5.3,few clouds
514,The Valley,AI,2021-04-18 15:52:34,18.217,-63.0578,86.0,65,20,13.8,few clouds
515,Mount Gambier,AU,2021-04-18 15:52:34,-37.8333,140.7667,50.0,100,44,10.36,scattered clouds
516,Yuzhou,CN,2021-04-18 15:52:34,34.1628,113.4639,59.0,41,0,4.47,clear sky
517,Ouargaye,BF,2021-04-18 15:52:35,11.5033,0.0572,102.15,20,61,2.19,light rain
518,Belyy Yar,RU,2021-04-18 15:52:35,53.6039,91.3903,37.4,52,0,4.47,clear sky
519,Tam Ky,VN,2021-04-18 15:52:36,15.5667,108.4833,78.8,83,20,2.3,few clouds
520,Santa Cruz,BO,2021-04-18 15:47:59,-17.8,-63.1667,84.9,58,61,1.48,broken clouds
521,Baker City,US,2021-04-18 15:48:59,44.7749,-117.8344,52.0,60,1,0.83,clear sky
522,Masumbwe,TZ,2021-04-18 15:52:36,-3.6333,32.1833,67.87,83,89,3.49,overcast clouds
523,Puerto Carreno,CO,2021-04-18 15:52:36,6.189,-67.4859,93.04,37,95,11.92,overcast clouds
524,Altay,CN,2021-04-18 15:52:37,47.8667,88.1167,44.78,45,5,6.89,clear sky
525,Ous,RU,2021-04-18 15:52:37,60.9058,61.5186,24.85,49,32,3.13,scattered clouds
526,Concordia,AR,2021-04-18 15:52:37,-31.393,-58.0209,73.4,78,40,11.5,scattered clouds
527,Khorixas,NA,2021-04-18 15:52:37,-20.3667,14.9667,81.64,29,91,9.66,overcast clouds
528,Pachelma,RU,2021-04-18 15:52:38,53.2443,43.3521,47.14,86,50,11.61,scattered clouds
529,Xiongyue,CN,2021-04-18 15:52:38,40.1774,122.1228,51.33,40,0,10.04,clear sky
530,Sambalpur,IN,2021-04-18 15:50:19,21.45,83.9667,82.4,61,24,3.85,haze
531,Kerouane,GN,2021-04-18 15:52:39,9.2667,-9.0167,96.01,23,95,6.58,overcast clouds
532,Plettenberg Bay,ZA,2021-04-18 15:52:39,-34.0527,23.3716,75.6,36,0,5.39,clear sky
533,Alice Springs,AU,2021-04-18 15:52:40,-23.7,133.8833,48.2,57,0,3.44,clear sky
534,Okha,RU,2021-04-18 15:52:40,53.5739,142.9478,31.86,94,100,10.47,overcast clouds
535,Dukat,RU,2021-04-18 15:52:40,62.55,155.55,12.31,89,25,3.89,scattered clouds
536,Arcos,BR,2021-04-18 15:52:40,-20.2819,-45.5394,80.56,43,28,7.02,scattered clouds
537,Loudi,CN,2021-04-18 15:52:41,27.7344,111.9944,55.24,95,100,1.28,overcast clouds
538,Lewisporte,CA,2021-04-18 15:52:41,49.2499,-55.0482,37.4,100,90,27.63,mist
539,Angoche,MZ,2021-04-18 15:52:41,-16.2325,39.9086,74.16,75,25,11.12,scattered clouds
540,Markala,ML,2021-04-18 15:52:41,13.7021,-6.0659,104.63,9,84,8.79,broken clouds
541,Kirakira,SB,2021-04-18 15:52:42,-10.4544,161.9205,79.45,84,65,4.94,broken clouds
542,Brownsville,US,2021-04-18 15:52:42,25.9018,-97.4975,60.8,72,90,11.5,overcast clouds
543,San Luis,AR,2021-04-18 15:52:42,-33.295,-66.3356,78.75,49,22,16.13,few clouds
544,Bahia Honda,CU,2021-04-18 15:52:43,22.9036,-83.1592,87.96,53,90,10.8,overcast clouds
545,Flin Flon,CA,2021-04-18 15:52:43,54.7682,-101.865,24.8,63,40,9.22,scattered clouds
546,Ust-Maya,RU,2021-04-18 15:52:43,60.4167,134.5333,26.96,90,100,8.37,light snow
547,Prince Rupert,CA,2021-04-18 15:52:44,54.3161,-130.3201,50.0,87,1,2.3,clear sky
548,Machali,CL,2021-04-18 15:52:44,-34.1833,-70.6667,57.2,82,75,3.44,haze
549,Oranjemund,NA,2021-04-18 15:52:44,-28.55,16.4333,72.95,51,14,5.21,few clouds
550,Sawtell,AU,2021-04-18 15:52:44,-30.3833,153.1,59.0,77,0,10.36,clear sky
551,Cairns,AU,2021-04-18 15:52:45,-16.9167,145.7667,75.2,94,90,9.22,light rain
552,Wewak,PG,2021-04-18 15:52:45,-3.5534,143.6268,77.2,84,100,4.36,overcast clouds
553,Camacha,PT,2021-04-18 15:52:45,33.0833,-16.3333,68.0,64,20,12.66,few clouds
554,Porto Santo,PT,2021-04-18 15:52:45,33.072,-16.3415,68.0,64,20,12.66,few clouds
555,Carutapera,BR,2021-04-18 15:52:46,-1.195,-46.02,77.61,92,100,4.45,moderate rain
556,Smidovich,RU,2021-04-18 15:52:46,48.6,133.8167,44.22,73,28,5.53,scattered clouds
557,Uglich,RU,2021-04-18 15:52:46,57.5275,38.3317,47.61,64,100,12.84,overcast clouds
558,Chepareria,KE,2021-04-18 15:52:47,1.3077,35.2039,69.91,48,100,3.76,overcast clouds
559,Arlit,NE,2021-04-18 15:52:47,18.7369,7.3853,105.15,3,100,7.74,overcast clouds
560,Mozarlandia,BR,2021-04-18 15:52:47,-14.7447,-50.5706,88.63,49,8,4.14,clear sky
561,Touros,BR,2021-04-18 15:52:47,-5.1989,-35.4608,84.2,70,75,16.11,broken clouds
562,Valparaiso,CL,2021-04-18 15:52:48,-33.0393,-71.6273,57.2,100,90,3.44,mist
563,Burlington,US,2021-04-18 15:50:31,39.8835,-74.6413,60.01,47,1,8.05,clear sky
564,Nyurba,RU,2021-04-18 15:52:48,63.2842,118.3319,10.17,97,100,3.11,overcast clouds
565,Ondjiva,AO,2021-04-18 15:52:48,-17.0667,15.7333,84.2,34,0,9.22,clear sky
566,Rio Grande,BR,2021-04-18 15:52:49,-32.035,-52.0986,77.0,61,40,13.8,scattered clouds
567,Port Augusta,AU,2021-04-18 15:52:49,-32.5,137.7667,51.8,87,100,5.75,overcast clouds
568,Meulaboh,ID,2021-04-18 15:52:49,4.1363,96.1285,79.54,79,95,1.88,overcast clouds
569,Caravelas,BR,2021-04-18 15:52:49,-17.7125,-39.2481,84.47,57,33,9.08,scattered clouds
570,Aykhal,RU,2021-04-18 15:52:50,66.0,111.5,-8.18,99,83,3.6,broken clouds
571,Pocatello,US,2021-04-18 15:52:50,42.8713,-112.4455,51.01,42,1,5.75,clear sky
572,At-Bashi,KG,2021-04-18 15:52:50,41.1702,75.8106,44.51,66,99,2.37,overcast clouds
573,Avera,US,2021-04-18 15:52:51,33.194,-82.5271,71.6,40,1,8.05,clear sky
574,Saint-Francois,FR,2021-04-18 15:52:51,46.4154,3.9054,51.8,50,0,8.05,clear sky
575,Satipo,PE,2021-04-18 15:52:51,-11.2522,-74.6386,84.92,58,94,3.38,overcast clouds
576,Kambove,CD,2021-04-18 15:52:51,-10.8764,26.5969,63.68,81,90,5.48,overcast clouds
577,Vitim,RU,2021-04-18 15:52:52,59.4511,112.5578,3.04,98,100,3.8,overcast clouds
578,Yumen,CN,2021-04-18 15:52:52,40.2833,97.2,55.58,21,94,1.66,overcast clouds
579,Mumford,GH,2021-04-18 15:52:53,5.2618,-0.759,84.96,72,100,16.08,overcast clouds
580,Shubarshi,KZ,2021-04-18 15:52:53,48.5872,57.1869,60.51,60,98,9.6,overcast clouds
581,Kununurra,AU,2021-04-18 15:52:54,-15.7667,128.7333,64.4,88,98,1.14,overcast clouds
582,Muriwai Beach,NZ,2021-04-18 15:52:54,-36.8167,174.45,54.0,92,83,3.69,broken clouds
583,Walvis Bay,NA,2021-04-18 15:52:54,-22.9575,14.5053,82.04,41,68,6.31,broken clouds
584,Sol-Iletsk,RU,2021-04-18 15:52:54,51.1631,54.9918,54.23,80,100,14.25,light rain
585,Roebourne,AU,2021-04-18 15:52:55,-20.7833,117.1333,80.6,55,0,4.43,clear sky
586,Chulman,RU,2021-04-18 15:52:55,56.8479,124.9104,13.91,93,100,13.94,snow
587,Kourou,GF,2021-04-18 15:52:55,5.1552,-52.6478,81.0,89,75,12.66,light rain
588,Priargunsk,RU,2021-04-18 15:52:56,50.3691,119.1012,37.45,37,1,18.05,clear sky
589,Muravlenko,RU,2021-04-18 15:52:56,63.7898,74.523,6.98,90,100,14.56,overcast clouds
590,Malayal,PH,2021-04-18 15:52:56,7.208,121.942,82.4,83,90,6.91,overcast clouds
591,Anadyr,RU,2021-04-18 15:52:56,64.75,177.4833,19.4,86,75,6.71,broken clouds
592,Emerald,AU,2021-04-18 15:52:57,-23.5333,148.1667,66.2,48,0,12.66,clear sky
593,Tomatlan,MX,2021-04-18 15:52:57,19.9333,-105.25,82.36,32,0,3.65,clear sky
594,Karpogory,RU,2021-04-18 15:52:57,64.0019,44.4451,33.44,54,27,3.98,scattered clouds
595,Sibu,MY,2021-04-18 15:52:57,2.3,111.8167,77.0,94,40,2.3,scattered clouds
596,Mayo,US,2021-04-18 15:52:58,38.8876,-76.5119,62.01,51,1,4.61,clear sky
597,Letka,RU,2021-04-18 15:52:58,59.6011,49.4232,33.58,60,44,6.93,scattered clouds
598,Juneau,US,2021-04-18 15:52:59,58.3019,-134.4197,44.01,87,1,7.92,clear sky
599,Galveston,US,2021-04-18 15:52:59,29.3669,-94.9669,59.0,67,1,18.41,clear sky
600,Turbat,PK,2021-04-18 15:53:00,26.0023,63.044,86.38,28,41,8.59,scattered clouds
601,Yafran,LY,2021-04-18 15:53:00,32.0633,12.5286,61.0,51,76,12.08,broken clouds
602,Port Macquarie,AU,2021-04-18 15:53:00,-31.4333,152.9167,54.0,98,40,1.99,scattered clouds
603,Fukuma,JP,2021-04-18 15:52:02,33.7667,130.4667,48.2,66,4,9.22,clear sky
604,Kizukuri,JP,2021-04-18 15:53:00,40.8061,140.3861,46.99,84,100,7.0,overcast clouds
605,Erenhot,CN,2021-04-18 15:53:01,43.6475,111.9767,54.41,15,41,10.18,scattered clouds
606,Caborca,MX,2021-04-18 15:53:01,30.5838,-111.101,66.99,32,0,1.01,clear sky
607,Huangnihe,CN,2021-04-18 15:53:01,43.5583,128.0239,40.12,53,0,4.47,clear sky
608,Bunda,TZ,2021-04-18 15:53:02,-2.05,33.8667,73.4,68,40,4.61,scattered clouds
609,Wundanyi,KE,2021-04-18 15:53:02,-3.4019,38.364,64.45,80,98,7.07,overcast clouds
610,Great Bend,US,2021-04-18 15:50:07,38.3645,-98.7648,51.01,71,1,8.05,clear sky
611,Ratangarh,IN,2021-04-18 15:53:03,28.0833,74.6,88.14,13,68,7.31,broken clouds
612,General Roca,AR,2021-04-18 15:53:03,-39.0333,-67.5833,69.8,73,0,2.3,clear sky
613,Cochrane,CA,2021-04-18 15:49:08,51.1834,-114.4687,30.99,100,90,11.99,snow
614,Cherdyn,RU,2021-04-18 15:53:04,60.403,56.4787,26.2,80,24,4.41,few clouds
615,Dunmore Town,BS,2021-04-18 15:53:04,25.5,-76.65,77.77,81,97,10.22,overcast clouds
616,Shingu,JP,2021-04-18 15:53:04,33.7333,135.9833,45.18,76,3,5.5,clear sky
617,Oudtshoorn,ZA,2021-04-18 15:53:04,-33.5907,22.2014,87.8,23,0,6.91,clear sky
618,Port Blair,IN,2021-04-18 15:53:05,11.6667,92.75,82.35,74,47,6.26,scattered clouds
619,Tezu,IN,2021-04-18 15:53:05,27.9167,96.1667,71.26,55,30,4.38,scattered clouds
620,Ulladulla,AU,2021-04-18 15:53:05,-35.35,150.4667,54.0,100,6,8.05,clear sky
621,Mitsamiouli,KM,2021-04-18 15:53:06,-11.3847,43.2844,81.03,78,16,12.41,light rain
622,Marzuq,YE,2021-04-18 15:53:06,14.4,46.4667,75.65,34,60,8.95,broken clouds
623,Jiuquan,CN,2021-04-18 15:53:06,39.7432,98.5174,58.91,15,100,4.21,overcast clouds
624,Bouna,CI,2021-04-18 15:53:06,9.2667,-3.0,101.66,22,56,4.14,broken clouds
625,Martil,MA,2021-04-18 15:51:06,35.6166,-5.2752,68.0,77,20,6.91,few clouds
626,Novoagansk,RU,2021-04-18 15:53:07,61.9449,76.6625,6.98,81,97,11.86,overcast clouds
627,Ponta Delgada,PT,2021-04-18 15:53:07,37.7333,-25.6667,64.4,88,40,12.66,scattered clouds
628,Nizhniy Kuranakh,RU,2021-04-18 15:53:07,58.8353,125.4869,17.83,94,100,6.04,snow
629,Kwinana,AU,2021-04-18 15:53:08,-32.25,115.7667,64.0,77,0,5.75,clear sky
630,Kautokeino,NO,2021-04-18 15:53:08,69.0125,23.0412,32.02,94,76,11.03,broken clouds
631,Barra Do Bugres,BR,2021-04-18 15:53:09,-15.0725,-57.1811,90.27,49,82,3.29,broken clouds
632,Kailua,US,2021-04-18 15:53:09,21.4022,-157.7394,71.6,73,40,11.5,scattered clouds
633,Luwuk,ID,2021-04-18 15:53:10,-0.9516,122.7875,75.2,84,100,3.47,overcast clouds
634,Liverpool,GB,2021-04-18 15:50:26,53.4106,-2.9779,60.8,39,20,3.44,few clouds
635,Otradnoye,RU,2021-04-18 15:53:10,59.7775,30.8181,55.4,30,0,15.66,clear sky
636,Natal,BR,2021-04-18 15:53:10,-5.795,-35.2094,84.2,70,75,14.97,broken clouds
637,Troy,US,2021-04-18 15:53:10,42.6056,-83.1499,57.0,30,1,8.05,clear sky
638,Predivinsk,RU,2021-04-18 15:53:11,57.0669,93.4378,30.87,85,98,7.65,overcast clouds
639,Pingliang,CN,2021-04-18 15:53:11,35.5392,106.6861,54.5,66,1,6.78,clear sky
640,Amuntai,ID,2021-04-18 15:52:28,-2.4177,115.2494,72.64,94,100,0.69,overcast clouds
641,Avenal,US,2021-04-18 15:48:17,36.0041,-120.129,69.01,39,1,4.41,clear sky
642,Weymouth,US,2021-04-18 15:53:11,42.2209,-70.9398,55.0,47,40,5.75,scattered clouds
643,Margate,GB,2021-04-18 15:53:12,51.3813,1.3862,53.01,59,94,1.99,overcast clouds
644,Port Hardy,CA,2021-04-18 15:53:12,50.6996,-127.4199,48.2,87,20,4.18,few clouds
645,Kismayo,SO,2021-04-18 15:53:12,-0.3582,42.5454,83.26,74,57,12.3,broken clouds
646,Robe,AU,2021-04-18 15:53:13,-37.1833,139.75,61.52,73,70,11.54,broken clouds
647,Honningsvag,NO,2021-04-18 15:53:13,70.9821,25.9704,42.8,65,0,13.8,clear sky
648,Mayumba,GA,2021-04-18 15:53:13,-3.432,10.6554,82.36,79,100,7.7,overcast clouds
649,Luanda,AO,2021-04-18 15:52:04,-8.8368,13.2343,87.8,66,20,12.66,light rain
650,Onguday,RU,2021-04-18 15:53:14,50.75,86.15,40.32,56,0,4.97,clear sky
651,Charagua,BO,2021-04-18 15:53:14,-19.8,-63.2167,77.36,71,53,3.11,broken clouds
652,Bonthe,SL,2021-04-18 15:53:14,7.5264,-12.505,85.89,65,65,11.3,broken clouds
653,Shenjiamen,CN,2021-04-18 15:53:15,29.9576,122.298,54.43,62,100,9.4,overcast clouds
654,Madimba,TZ,2021-04-18 15:53:15,-10.4,40.3333,76.55,76,48,12.71,scattered clouds
655,Bafq,IR,2021-04-18 15:53:15,31.6128,55.4107,73.54,28,100,5.14,overcast clouds
656,Ishinomaki,JP,2021-04-18 15:53:15,38.4167,141.3,48.09,79,100,35.21,overcast clouds
657,Weligama,LK,2021-04-18 15:53:16,5.9667,80.4167,80.24,79,99,5.77,overcast clouds
658,Naze,JP,2021-04-18 15:50:54,28.3667,129.4833,59.68,62,86,15.21,overcast clouds
659,Beloha,MG,2021-04-18 15:53:16,-25.1667,45.05,65.41,60,4,13.4,clear sky
660,Two Rivers,US,2021-04-18 15:53:17,44.1539,-87.5693,48.99,42,90,10.36,overcast clouds
661,Tumut,AU,2021-04-18 15:53:17,-35.3,148.2167,44.6,87,9,3.44,clear sky
662,Haradok,BY,2021-04-18 15:53:18,55.4624,29.9816,60.8,29,0,13.42,clear sky
663,Warah,PK,2021-04-18 15:53:18,27.4481,67.7978,97.83,12,100,17.58,overcast clouds
664,Fougamou,GA,2021-04-18 15:53:18,-1.2154,10.5838,93.2,59,40,2.53,scattered clouds
665,Pindwara,IN,2021-04-18 15:53:18,24.8,73.0667,86.54,13,21,4.05,few clouds
666,Oktyabrskoye,RU,2021-04-18 15:53:19,43.0645,44.7417,55.4,76,92,6.71,overcast clouds
667,Columbus,US,2021-04-18 15:49:57,39.9612,-82.9988,60.01,62,40,4.61,scattered clouds
668,Patan,NP,2021-04-18 15:53:19,27.6667,85.3333,57.2,88,40,3.44,scattered clouds
669,Scottsbluff,US,2021-04-18 15:50:14,41.8666,-103.6672,48.0,56,1,13.8,clear sky
670,Miraflores,MX,2021-04-18 15:53:19,19.2167,-98.8083,69.8,30,1,3.44,clear sky
671,Zlotow,PL,2021-04-18 15:53:20,53.3635,17.0408,55.99,61,81,5.99,broken clouds
672,Scarborough,GB,2021-04-18 15:53:20,54.2797,-0.4044,53.01,61,28,3.0,scattered clouds
673,Hirara,JP,2021-04-18 15:53:20,24.8,125.2833,67.39,64,9,20.8,clear sky
674,Mweka,CD,2021-04-18 15:53:21,-4.85,21.5667,79.68,71,99,1.61,overcast clouds
675,Krasnoarmeysk,RU,2021-04-18 15:53:21,51.0239,45.6969,52.34,65,100,4.41,overcast clouds
676,Lumeje,AO,2021-04-18 15:53:21,-11.55,20.7833,74.52,58,97,4.21,overcast clouds
677,Buin,CL,2021-04-18 15:53:21,-33.7333,-70.75,71.01,82,40,3.44,haze
678,Ayan,RU,2021-04-18 15:53:22,56.45,138.1667,27.0,95,100,8.97,overcast clouds
679,Palmer,US,2021-04-18 15:53:22,42.1584,-72.3287,55.99,47,40,6.91,scattered clouds
680,Papara,BR,2021-04-18 15:53:23,-3.9839,-38.7273,84.2,74,75,16.11,broken clouds
681,Atar,MR,2021-04-18 15:53:23,20.5169,-13.0499,93.2,12,0,9.22,clear sky
682,Beaune,FR,2021-04-18 15:53:23,47.0833,4.75,54.0,50,0,6.91,clear sky
683,Mgandu,TZ,2021-04-18 15:53:24,-5.95,34.1333,61.83,93,76,5.14,broken clouds
